player_sum,dealer_showing,soft,double_possible,split_possible,true_count,action,return
4,2,False,True,True,-10,stand,-0.1
4,2,False,True,True,-10,draw,0
4,2,False,True,True,-10,double,0
4,2,False,True,True,-10,split,0
4,2,False,True,True,-9,stand,0
4,2,False,True,True,-9,draw,0.008100000000000001
4,2,False,True,True,-9,double,0
4,2,False,True,True,-9,split,0
4,2,False,True,True,-8,stand,0.19048310000000002
4,2,False,True,True,-8,draw,0.011328649128053756
4,2,False,True,True,-8,double,0
4,2,False,True,True,-8,split,0
4,2,False,True,True,-7,stand,-0.41025490963039
4,2,False,True,True,-7,draw,0
4,2,False,True,True,-7,double,-0.2
4,2,False,True,True,-7,split,-0.2
4,2,False,True,True,-6,stand,-0.8391664671306576
4,2,False,True,True,-6,draw,0.00020891998018429965
4,2,False,True,True,-6,double,-0.38263055256199996
4,2,False,True,True,-6,split,0
4,2,False,True,True,-5,stand,-0.5225575156585912
4,2,False,True,True,-5,draw,-0.06526581649174888
4,2,False,True,True,-5,double,-0.7292257076916201
4,2,False,True,True,-5,split,-0.30455773300536965
4,2,False,True,True,-4,stand,-0.3698909422193907
4,2,False,True,True,-4,draw,0.006686619225586308
4,2,False,True,True,-4,double,-0.4162108136353487
4,2,False,True,True,-4,split,-0.3701428088753571
4,2,False,True,True,-3,stand,-0.2898744175501881
4,2,False,True,True,-3,draw,-0.04484988845403193
4,2,False,True,True,-3,double,-0.84746558
4,2,False,True,True,-3,split,-0.3267217416124544
4,2,False,True,True,-2,stand,-0.47937419469241055
4,2,False,True,True,-2,draw,0.03042503674523235
4,2,False,True,True,-2,double,-0.9818099747799545
4,2,False,True,True,-2,split,-0.32871181046144193
4,2,False,True,True,-1,stand,-0.5174192138143991
4,2,False,True,True,-1,draw,-0.0537053143121535
4,2,False,True,True,-1,double,-0.40556285401819814
4,2,False,True,True,-1,split,-0.256638268434599
4,2,False,True,True,0,stand,-0.3758271710055019
4,2,False,True,True,0,draw,-0.09725062222300507
4,2,False,True,True,0,double,-0.8666147294662222
4,2,False,True,True,0,split,-0.4921522537911885
4,2,False,True,True,1,stand,-0.27140301086862006
